timestamp,sender,recipient
1853426,403,543
1853461,90,91
1853465,91,90
1853478,91,90
1853502,90,91
1853533,91,90
1853538,543,403
1853556,403,543
1853817,90,91
1853842,91,90
1853881,90,91
1853904,91,90
1853917,91,90
1853972,91,90
1854021,580,759
1854379,274,632
1854696,683,363
1855195,3,49
1855216,67,785
1855257,785,67
1855282,20,21
1855302,67,785
1855345,785,67
1855429,21,20
1855443,21,20
1855617,20,21
1855678,21,20
1855934,363,683
1855947,296,481
1855960,67,785
1855988,785,67
1856259,678,470
1856308,218,382
1856400,683,363
1856438,49,3
1856451,572,505
1856472,164,304
1856579,401,288
1856630,149,448
1856671,401,288
1856697,3,49
1856771,49,3
1856880,3,49
1857089,48,49
1857129,49,48
1857275,632,274
1857291,48,49
1857355,49,48
1857416,48,49
1857449,304,164
1857458,548,531
1857458,250,531
1857490,49,48
1857567,48,49
1857648,48,49
1857663,49,3
1857688,49,48
1857708,48,49
1857725,48,49
1857923,448,149
1857998,149,448
1858087,268,521
1858099,632,274
1859124,677,652
1859183,652,677
1859228,468,116
1859450,677,652
1859550,120,527
1859599,527,120
1859648,120,527
1859706,531,250
1859709,531,548
1859717,157,772
1859801,531,548
1859801,531,250
1859824,527,120
1859850,120,527
1859856,548,531
1859856,250,531
1859881,772,157
1859899,120,527
1859936,157,772
1859947,531,250
1859948,531,548
1859987,772,157
1860095,521,268
1860306,617,279
1860317,250,531
1860317,548,531
1860379,274,632
1860417,521,268
1860424,279,617
1860486,736,560
1860509,279,617
1860549,554,638
1860628,279,617
1860646,560,736
1860717,157,772
1860954,772,157
1860985,157,772
1861100,617,279
1861121,617,279
1861141,279,617
1861163,157,772
1861171,279,617
1861190,772,157
1861201,772,157
1861295,527,120
1861331,617,279
1861385,639,474
1861422,639,474
1861429,474,639
1861441,617,279
1861443,639,474
1861453,474,639
1861470,474,639
1861472,136,137
1861485,179,193
1861497,179,193
1861502,279,617
1861504,279,617
1861539,639,474
1861549,617,279
1861582,474,639
1861594,360,220
1861596,279,617
1861632,683,390
1861750,332,452
1861810,152,688
1861888,220,360
1861903,688,152
1862000,157,772
1862160,772,157
1862257,157,772
1862261,363,683
1862290,452,332
1862324,332,452
1862422,390,683
1862427,390,683
1862437,390,683
1862466,683,363
1862518,106,446
1862534,507,615
1862616,3,49
1862620,617,279
1862624,452,332
1862672,300,371
1862833,371,300
1862886,332,452
1862933,225,436
1862954,452,332
1862985,288,401
1863034,49,3
1863073,3,49
1863084,288,401
1863109,436,225
1863136,481,296
1863187,225,436
1863399,436,225
1863439,436,225
1863445,548,531
1863445,250,531
1863540,49,48
1863572,279,617
1863574,21,20
1863590,49,48
1863615,49,3
1863715,296,481
1863739,137,136
1863757,137,136
1863776,300,371
1863826,268,521
1863888,617,279
1863916,617,279
1864153,279,617
1864204,617,279
1864243,617,279
1864268,279,617
1864302,617,279
1864309,617,279
1864345,279,617
1864589,632,274
1864721,20,21
1864728,615,507
1864782,21,20
1865102,193,179
1865106,193,179
1865128,102,364
1865136,20,21
1865205,531,250
1865205,531,548
1865215,102,364
1865230,21,20
1865422,364,102
1865441,102,364
1865498,364,102
1865526,102,364
1865590,364,102
1865614,102,364
1865654,569,465
1865722,208,448
1865740,414,335
1865850,364,102
1865876,274,632
1865924,364,102
1865985,279,617
1866127,617,279
1866403,569,465
1866498,617,279
1866573,632,274
1866628,274,632
1866800,279,617
1866935,632,274
1867311,116,468
1867410,335,414
1867569,465,569
1867607,569,465
1867870,151,578
1867894,507,615
1868099,136,137
1868137,137,136
1868167,136,137
1868194,274,632
1868441,136,137
1868654,578,151
1868753,617,391
1868785,391,617
1868793,151,578
1868832,617,391
1868833,137,136
1868907,48,49
1868918,262,221
1869020,391,617
1869069,448,208
1869085,578,151
1869124,151,578
1869130,632,274
1869130,617,391
1869138,617,391
1869154,137,136
1869208,137,136
1869211,137,136
1869330,391,617
1869377,617,391
1869417,391,617
1869480,274,632
1869486,578,151
1869562,151,578
1869564,632,274
1869904,95,640
1869938,578,151
1869941,639,474
1869976,151,578
1870018,137,136
1870041,136,137
1870095,137,136
1870125,136,137
1870126,137,136
1870135,136,137
1870987,465,569
1871360,382,218
1871384,382,218
1871486,402,444
1871605,414,335
1871613,388,195
1871664,51,75
1871693,195,388
1871766,51,75
1872012,218,382
1872171,137,136
1872281,388,195
1872794,480,556
1872804,480,556
1872811,448,208
1872829,208,448
1872848,274,632
1872850,474,639
1872901,480,556
1872938,444,402
1872969,474,639
1873020,448,208
1873021,639,474
1873023,388,195
1873051,639,474
1873077,639,474
1873254,632,274
1873328,195,388
1873335,474,639
1873351,179,193
1873358,137,136
1873373,193,179
1873456,179,193
1873460,195,388
1873465,193,179
1873495,274,632
1873502,388,195
1873605,90,91
1873609,90,91
1873622,91,90
1873633,91,90
1873648,91,90
1873655,90,91
1873660,474,639
1873682,90,91
1873697,91,90
1873729,90,91
1873741,90,91
1873751,91,90
1873762,91,90
1873776,90,91
1873783,90,91
1873793,91,90
1873934,382,218
1874075,20,21
1874088,21,20
1874091,639,474
1874154,569,465
1874509,474,639
1874532,56,506
1874550,391,368
1874592,56,506
1874638,639,474
1874706,474,639
1874710,221,262
1874843,639,474
1874860,21,20
1874916,20,21
1874925,617,279
1874955,21,20
1874965,388,195
1875064,436,225
1875128,20,21
1875167,195,388
1875168,176,578
1875202,388,195
1875211,225,436
1875224,195,388
1875248,91,90
1875442,49,48
1875453,48,49
1875561,152,688
1875590,688,152
1875659,617,391
1875706,617,391
1875734,506,56
1875779,391,617
1875882,617,391
1875929,48,49
1875965,391,617
1875974,49,48
1876041,48,49
1876069,56,506
1876108,617,391
1876216,262,221
1876223,391,617
1876252,617,391
1876450,474,639
1876487,639,474
1876517,474,639
1876653,279,617
1877044,193,179
1877094,521,268
1877353,617,279
1877379,279,617
1877389,617,279
1877430,617,279
1877432,279,617
1877433,332,452
1877433,332,47
1877443,268,521
1877449,617,279
1877463,279,617
1877476,279,617
1877485,617,279
1877495,617,279
1877512,279,617
1877552,279,617
1877564,617,279
1877586,279,617
1877593,521,268
1877610,617,279
1877642,279,617
1877650,617,279
1877659,617,279
1877665,279,617
1877675,279,617
1877683,617,279
1877692,617,279
1877710,617,279
1877714,279,617
1877727,279,617
1877762,617,279
1877954,617,279
1877958,179,193
1878085,335,414
1878088,193,179
1878137,279,617
1878228,279,617
1878299,617,279
1878342,279,617
1878408,617,279
1878723,617,279
1878783,279,617
1878859,617,279
1878940,279,617
1879158,90,91
1879370,15,672
1879815,268,521
1879959,49,48
1879978,48,49
1880007,578,176
1880010,176,137
1880014,176,137
1880022,176,137
1880041,176,578
1880090,179,193
1880168,324,88
1880177,324,88
1880295,88,324
1880364,260,459
1880523,324,88
1880528,578,176
1880649,556,480
1880664,176,578
1880675,20,21
1880749,578,176
1880759,136,137
1880782,480,556
1880977,176,578
1881267,21,20
1881840,136,654
1881875,654,136
1881877,136,654
1881903,654,136
1882085,492,12
1882116,368,391
1882163,391,368
1882227,368,391
1882248,12,492
1882263,492,12
1882278,391,368
1882292,560,207
1882315,207,560
1882316,207,560
1882322,207,560
1882355,368,391
1882362,368,391
1882421,391,368
1882504,368,391
1883078,556,480
1883120,389,703
1883144,480,556
1883171,703,389
1883177,556,480
1883220,617,279
1883221,480,556
1883280,556,480
1883381,480,556
1883416,137,136
1883517,137,136
1883527,218,382
1883634,20,21
1883735,683,390
1883754,390,683
1883778,683,390
1883792,382,218
1883804,382,218
1883824,382,218
1883870,390,683
1883893,683,390
1884168,452,332
1884525,218,382
1884959,639,474
1885323,21,20
1885525,507,615
1885564,382,218
1885625,218,382
1885648,560,207
1885965,560,207
1886036,673,253
1886038,673,253
1886067,673,253
1886427,88,324
1886527,21,20
1886598,20,21
1886659,21,20
1887262,20,21
1887316,136,137
1887431,652,677
1887453,21,20
1887516,556,480
1887533,677,652
1887546,480,556
1887562,640,172
1887796,172,640
1887870,139,546
1887911,546,139
1887932,176,401
1887968,401,176
1888003,139,546
1888034,546,139
1888048,683,363
1888059,683,363
1888081,363,683
1888167,640,172
1888167,683,363
1888185,683,363
1888478,172,640
1888557,640,172
1888573,21,20
1888640,172,640
1888681,356,210
1888733,640,172
1888774,324,88
1888891,683,390
1888962,652,677
1888978,172,640
1889006,20,21
1889026,21,20
1889186,556,480
1889291,639,474
1889371,390,683
1889425,474,639
1889595,363,683
1889664,683,363
1889772,363,683
1890839,535,614
1890866,5,802
1890894,480,556
1891015,531,250
1891015,531,548
1891027,279,617
1891044,617,279
1891075,548,531
1891075,250,531
1891198,614,535
1891213,279,617
1891259,548,531
1891271,548,531
1891273,279,617
1891407,48,49
1891686,531,548
1891806,535,614
1891831,617,279
1891850,279,617
1891862,279,617
1892105,617,391
1892132,617,391
1892186,556,480
1892189,279,617
1892225,480,556
1892233,617,279
1892360,480,556
1892388,279,617
1892847,617,279
1892900,632,274
1892966,614,535
1893192,299,237
1893231,475,115
1893244,237,299
1893303,115,475
1893335,475,115
1893348,115,475
1893387,237,299
1893407,299,237
1893448,279,617
1893471,237,299
1893502,299,237
1893512,617,279
1893547,237,299
1893570,617,279
1893594,279,617
1893612,617,279
1893953,274,632
1893963,21,20
1894030,279,617
1894109,617,279
1894187,524,36
1894196,548,531
1894220,531,548
1894398,524,36
1894511,548,531
1894536,531,548
1894585,48,49
1894595,13,583
1894616,13,12
1894616,548,531
1894623,268,521
1894630,548,531
1894657,548,531
1894682,531,548
1894817,12,13
1894873,12,13
1894887,521,268
1894910,13,588
1894940,13,12
1894941,48,49
1894998,268,521
1895183,521,268
1895193,12,13
1895833,141,176
1895871,176,141
1895895,141,176
1895923,176,141
1896014,141,176
1896076,176,141
1896093,194,294
1896150,141,176
1896317,176,141
1896368,141,176
1896407,279,617
1896453,176,141
1896459,49,48
1896473,49,48
1896669,137,136
1896758,90,91
1896768,137,136
1896780,91,90
1896780,91,90
1896793,703,389
1896991,294,194
1897876,91,90
1897918,90,91
1897945,90,91
1898404,91,90
1898404,91,90
1899358,136,137
1899593,299,237
1900056,3,357
1900646,535,614
1900689,91,90
1900735,614,535
1900746,90,91
1900765,91,90
1900864,90,91
1902865,39,622
1905506,39,622
1920843,39,622
1922974,802,5
1923114,5,802
1923161,802,5
1923193,5,802
1923204,253,673
1925421,673,253
1925435,253,673
1925454,673,253
1925476,253,673
1925757,475,115
1925831,115,475
1926103,601,340
1926238,137,136
1926515,6,27
1927838,676,567
1928066,531,250
1928066,531,548
1929081,567,676
1929096,267,403
1929459,682,330
1929516,120,314
1929533,330,682
1929560,682,330
1929611,480,556
1929634,556,480
1929676,330,682
1929692,682,330
1929696,480,556
1930746,18,488
1930821,137,136
1931407,458,146
1931614,136,137
1931639,548,531
1931642,548,531
1931659,548,250
1931738,136,137
1931845,556,480
1932414,480,556
1932560,480,556
1932595,556,480
1932750,250,548
1932803,415,644
1932804,480,556
1932820,415,644
1932826,556,480
1932888,480,556
1932936,556,480
1933041,644,415
1933105,480,556
1933164,556,480
1933188,556,480
1933190,444,402
1933479,164,304
1933500,304,164
1933512,480,556
1933520,164,304
1933534,137,136
1933606,137,136
1933617,20,21
1933638,474,639
1933660,21,20
1933666,415,644
1933699,644,415
1933747,845,128
1934336,521,268
1934350,20,21
1934374,21,20
1934376,268,521
1934382,21,20
1934409,279,617
1934414,474,639
1934449,314,120
1934490,171,49
1934582,488,18
1934649,27,6
1934698,614,535
1934702,128,845
1934757,535,614
1934783,639,474
1934787,268,521
1934811,20,21
1934823,614,535
1934843,268,521
1934876,49,171
1934903,171,49
1934967,304,164
1934982,164,304
1934994,759,580
1935083,617,279
1935095,535,614
1935180,18,488
1935572,304,164
1935578,49,171
1935591,48,49
1935619,639,474
1935620,171,49
1935625,49,48
1935736,415,644
1935825,49,171
1935853,171,49
1935874,49,171
1935932,145,146
1936063,521,268
1936330,644,415
1936354,146,458
1936374,688,405
1936457,405,688
1936486,688,405
1936522,405,688
1936530,405,688
1936607,707,331
1936641,688,405
1936779,405,688
1937139,299,133
1937424,382,218
1937455,218,382
1938106,49,171
1938139,171,49
1938194,49,171
1938201,490,797
1938427,521,358
1938439,797,490
1938676,133,299
1939005,299,133
1939161,133,299
1939209,299,133
1939443,617,391
1939466,391,617
1939475,133,299
1939497,617,391
1939513,299,133
1939687,133,299
1939709,391,617
1940016,48,49
1940342,688,405
1940421,569,465
1940618,405,688
1940649,688,405
1940654,688,405
1940738,845,128
1940787,405,688
1940860,688,405
1940916,405,688
1940920,405,688
1940926,405,688
1940995,688,405
1941069,405,688
1941071,405,688
1941079,405,688
1941107,114,376
1941127,376,114
1941150,688,405
1941154,183,685
1941158,376,114
1941172,114,376
1941199,114,376
1941232,376,114
1941285,376,114
1941342,376,114
1941362,146,458
1941393,376,114
1941577,114,376
1941599,376,114
1941828,458,146
1941932,69,301
1942199,474,703
1942382,683,390
1942388,683,390
1942442,667,650
1942513,314,120
1942529,703,474
1942549,474,703
1942714,114,376
1942796,120,314
1942810,114,376
1942866,48,49
1942872,376,114
1942899,376,114
1943043,91,649
1943043,405,688
1943099,649,91
1943109,688,405
1943271,481,296
1943300,296,481
1943304,300,301
1943317,481,296
1943334,481,296
1943343,296,481
1943354,296,481
1943390,91,649
1943454,649,91
1943464,114,376
1943501,494,164
1943504,91,649
1943571,289,578
1943589,164,494
1943605,494,164
1943754,90,91
1943797,289,578
1943800,289,578
1943810,90,91
1943814,578,289
1943827,300,301
1943862,301,300
1943867,289,578
1943882,289,578
1944096,279,617
1944231,91,90
1944429,578,289
1944455,289,578
1944491,475,115
1944498,289,578
1944551,578,289
1944581,650,667
1944590,289,578
1944627,617,279
1944830,578,289
1944943,289,578
1945006,93,481
1945050,481,93
1945066,481,93
1945092,3,49
1945215,20,21
1945228,95,262
1945234,49,48
1945239,49,3
1945325,3,49
1945551,262,95
1945640,335,278
1945783,262,95
1945796,21,20
1945914,48,49
1945928,20,21
1945972,21,20
1945991,95,262
1946148,37,301
1946172,301,37
1946228,578,176
1946326,278,335
1946363,20,21
1946364,760,489
1946437,21,20
1946471,335,278
1947086,49,3
1947161,3,49
1947175,258,561
1947335,507,615
1947609,176,578
1947768,640,172
1947844,331,707
1947965,48,49
1948450,704,380
1948497,380,704
1948519,578,176
1948653,49,48
1948771,176,578
1948795,578,176
1948984,48,49
1949073,304,474
1949144,176,578
1949175,578,176
1949187,578,289
1949206,289,578
1949257,176,578
1949427,474,304
1949443,304,474
1949486,474,304
1949504,304,474
1949512,578,176
1949523,578,289
1949524,176,578
1949630,176,578
1949713,578,176
1950059,176,578
1950155,176,578
1950538,578,176
1950751,176,578
1950806,176,578
1950841,104,288
1950866,288,104
1950889,578,176
1950937,104,288
1950968,288,104
1950973,176,578
1951041,578,176
1951045,578,176
1951049,578,176
1951661,176,578
1951751,578,176
1951843,176,578
1951921,578,176
1951924,578,176
1951973,176,578
1952039,288,104
1952122,578,176
1952141,288,104
1952387,176,578
1952444,640,172
1952511,578,176
1952535,172,640
1952574,578,176
1952589,578,176
1952626,176,578
1952655,578,176
1952681,640,172
1952747,578,289
1952772,578,289
1952879,176,578
1952892,668,22
1952964,22,668
1953382,91,90
1953382,91,90
1953545,193,179
1953881,90,91
1954055,578,176
1954099,176,578
1954106,176,578
1954119,176,578
1954168,179,193
1954507,474,304
1954522,474,703
1954528,304,474
1954542,390,683
1954564,683,390
1954586,578,176
1954675,176,578
1954727,578,176
1954823,176,578
1955097,193,179
1955221,683,390
1955457,640,172
1955542,49,48
1955800,91,90
1956016,49,171
1956392,13,583
1956739,48,49
1956805,49,48
1956855,171,49
1956858,578,176
1957029,299,144
1957344,578,289
1957494,176,578
1957605,578,176
1957642,176,141
1957690,382,218
1957750,289,578
1957801,218,382
1957804,578,289
1957892,611,146
1957963,90,91
1958010,91,90
1958059,91,90
1958096,90,91
1958158,91,90
1958174,688,405
1958309,289,578
1958363,289,578
1958398,578,289
1958402,578,289
1958413,578,289
1958416,578,289
1958508,90,91
1958526,91,90
1958529,91,90
1958539,91,90
1958547,90,91
1958555,90,91
1958578,91,90
1958631,405,688
1958726,390,683
1958741,390,683
1958761,390,683
1958844,688,405
1958884,202,697
1959046,335,278
1959049,697,202
1959065,703,474
1959210,279,617
1959272,218,382
1959316,634,681
1959326,697,202
1959407,163,304
1959527,335,278
1959529,218,382
1959608,382,218
1959624,176,578
1959694,218,382
1959708,90,91
1959711,644,423
1959719,90,91
1959827,382,218
1960006,91,90
1960028,90,91
1960050,91,90
1960132,90,91
1960136,141,176
1960155,423,644
1960178,644,423
1960213,76,588
1960219,423,644
1960277,644,423
1960464,578,176
1960469,48,49
1960507,49,48
1960515,176,141
1960525,176,578
1960630,141,176
1960674,176,141
1960719,141,176
1960800,683,390
1960821,683,390
1960844,202,697
1960853,157,707
1960890,176,141
1960922,141,176
1960990,141,176
1961176,176,141
1961332,405,688
1961408,48,49
1961432,208,491
1961445,141,176
1961502,688,405
1961522,91,90
1961534,91,90
1961664,340,601
1961670,707,157
1961830,157,707
1961876,569,465
1961952,176,141
1962157,90,91
1962211,144,299
1962214,144,299
1962238,299,144
1962291,91,90
1962332,49,48
1962336,601,340
1962348,144,299
1962403,48,49
1962414,48,49
1962439,304,163
1962504,474,703
1962584,176,578
1962671,644,423
1962786,268,280
1962797,146,611
1962826,611,146
1962838,146,611
1962858,172,640
1962862,611,146
1962890,146,611
1962900,588,76
1962915,280,268
1962937,611,146
1962960,588,76
1962969,163,304
1963109,146,458
1963268,772,218
1963350,611,146
1963373,164,304
1963389,304,164
1963414,146,458
1963466,116,628
1963479,164,304
1963659,588,76
1963690,569,465
1963905,250,548
1963965,531,548
1963989,163,304
1964004,578,176
1964022,548,531
1964061,548,250
1964121,548,531
1964146,176,578
1964156,531,548
1964159,176,578
1964397,578,176
1964426,304,164
1964493,164,304
1964674,578,176
1964721,176,578
1964734,176,578
1964804,578,176
1964831,628,116
1964840,304,164
1964897,458,146
1964927,146,458
1964935,628,116
1964954,176,578
1964962,458,146
1965066,218,772
1965159,578,176
1965222,176,578
1965313,414,335
1965342,578,176
1965370,176,578
1965770,114,376
1965810,548,531
1965942,146,176
1965945,614,535
1965965,116,628
1965972,176,146
1965975,481,93
1966004,116,628
1966011,95,119
1966043,116,468
1966045,578,176
1966049,578,176
1966059,628,116
1966066,116,468
1966185,176,578
1966700,146,458
1966745,578,176
1966834,176,578
1967539,331,174
1967602,468,116
1967628,93,481
1967672,481,93
1967683,481,93
1967705,481,93
1967741,93,481
1967741,481,93
1967757,144,560
1967878,93,481
1967932,481,93
1967939,93,481
1967948,93,481
1967952,481,93
1967964,93,481
1967973,93,481
1967988,93,481
1968008,481,93
1968021,93,481
1968028,481,93
1968042,481,93
1968067,93,481
1968076,481,93
1968092,93,481
1968097,481,93
1968101,93,481
1968117,481,93
1968118,262,95
1968125,93,481
1968150,93,481
1968159,93,481
1968189,481,93
1968751,535,614
1968836,640,172
1969002,535,614
1969271,614,535
1969294,335,414
1969316,535,614
1969654,614,535
1969757,632,274
1970252,578,176
1970259,617,279
1970285,279,617
1970306,279,617
1970349,458,146
1970443,535,614
1970458,578,176
1970472,176,578
1970510,578,176
1970536,617,279
1970548,617,279
1970563,535,614
1970575,279,617
1970598,176,578
1970616,279,617
1970703,578,176
1970730,617,279
1970800,279,617
1970805,279,617
1970833,617,279
1970862,174,331
1970898,331,174
1970902,279,617
1970906,279,617
1970919,176,578
1970980,617,279
1970988,617,279
1971004,279,617
1971081,20,21
1971159,578,176
1971306,578,176
1971307,176,578
1971307,578,176
1971309,176,578
1971337,176,578
1971357,176,578
1971361,176,578
1971625,21,20
1971661,414,335
1971948,578,176
1971969,578,176
1971990,154,75
1972013,174,331
1972122,176,578
1972578,588,13
1972640,617,279
1972655,279,617
1973104,274,632
1973171,176,578
1973287,632,274
1973301,578,176
1973325,176,578
1973371,578,176
1973413,176,578
1973472,274,632
1973757,632,274
1973834,176,578
1973976,75,154
1973980,578,176
1973993,274,632
1974028,176,578
1974094,578,176
1974095,75,154
1974343,617,279
1974944,632,274
1975149,102,364
1975210,227,225
1975232,102,364
1975374,274,632
1975571,235,645
1975606,645,235
1975715,235,645
1975780,578,176
1975801,176,578
1975875,364,102
1975886,102,364
1975951,364,102
1975967,102,364
1976052,102,364
1976088,632,274
1976267,560,736
1976322,578,176
1976371,176,578
1976457,578,176
1976511,531,548
1976511,531,250
1976544,176,578
1976624,364,102
1976640,274,632
1976696,364,102
1976720,102,364
1976803,102,364
1976804,736,560
1976832,560,736
1976890,578,176
1976909,736,560
1976942,176,578
1977125,578,176
1977202,548,531
1977202,250,531
1977221,531,250
1977221,531,548
1977242,364,102
1977273,176,578
1977316,364,102
1977321,632,274
1977322,250,531
1977322,548,531
1977386,617,391
1977393,531,250
1977393,531,548
1977408,632,274
1977452,176,578
1977589,578,176
1977639,176,578
1977784,176,578
1977799,274,632
1977850,578,176
1977856,688,152
1977894,632,274
1977916,176,578
1977997,578,176
1978322,176,578
1978375,578,176
1978441,58,672
1978459,176,578
1978777,578,176
1978780,58,672
1978821,672,58
1978839,58,672
1979038,176,578
1979127,578,176
1979185,278,335
1979342,176,578
1979358,278,335
1979635,578,176
1979745,176,578
1979752,415,644
1979860,578,176
1979990,13,588
1980178,176,578
1980359,543,269
1980729,269,543
1981073,279,617
1981231,617,279
1981357,492,606
1981607,578,176
1981866,176,578
1982229,176,578
1982292,152,688
1982296,578,176
1982423,578,176
1982444,688,152
1982471,176,578
1982501,578,176
1982518,152,688
1982596,688,152
1982753,582,584
1982778,152,688
1982819,688,152
1982859,21,20
1983240,20,21
1983326,21,20
1983869,358,521
1984319,183,685
1984356,21,20
1984369,21,20
1984768,20,21
1984790,21,20
1984897,21,20
1988140,51,23
1988318,23,51
1998775,166,485
2000165,485,166
2000973,166,485
2001776,166,485
2009661,379,339
2009702,339,379
2009715,379,339
2009734,339,379
2009779,339,379
2012052,578,151
2012399,151,578
2012803,578,151
2013402,391,617
2014014,297,374
2014189,176,578
2015016,225,227
2015151,227,225
2015183,116,628
2015498,682,383
2015504,269,543
2015558,340,601
2015748,163,494
2015943,494,163
2016560,543,269
2016566,578,176
2016620,340,601
2016654,601,340
2016668,601,340
2016682,543,269
2016717,617,391
2016945,176,578
2017077,340,601
2017099,601,340
2017188,374,297
2017930,617,391
2018167,494,163
2018281,69,37
2018315,37,69
2018465,304,164
2018506,164,304
2018545,683,390
2018642,274,632
2018746,164,304
2018788,802,5
2018811,304,164
2018821,5,802
2018827,164,304
2018913,21,20
2019038,802,5
2019303,578,176
2019379,152,688
2019680,688,152
2019738,652,75
2019850,358,485
2020128,190,372
2020203,20,21
2020316,546,139
2020347,21,20
2020714,176,578
2020819,164,304
2020848,304,164
2020874,164,304
2021043,632,274
2021145,20,21
2021448,372,190
2021491,274,632
2021547,588,13
2021602,69,37
2021603,13,588
2021659,37,69
2021710,190,372
2021756,372,190
2021825,69,37
2021859,37,69
2021879,21,20
2021946,304,164
2022072,164,304
2022165,632,274
2022169,75,652
2022212,48,49
2022290,49,48
2022293,85,106
2022339,48,49
2022525,274,632
2022598,190,372
2022663,531,250
2022663,531,548
2022829,49,48
2022858,48,49
2022959,136,137
2023000,548,250
2023242,139,546
2023299,51,23
2023396,49,48
2023413,48,49
2023455,175,119
2023769,578,176
2024091,137,136
2024092,176,578
2024576,106,85
2024727,85,106
2024825,48,49
2024893,474,505
2025027,176,578
2025061,391,617
2025070,703,474
2025110,474,703
2025245,596,703
2025266,703,596
2025275,703,596
2025378,474,90
2025439,106,85
2025470,262,95
2025471,505,474
2025538,262,95
2025550,617,391
2025578,546,139
2025701,546,139
2025813,235,599
2026091,91,90
2026280,85,106
2026520,702,637
2026606,637,702
2026963,578,176
2026985,176,578
2027017,175,119
2027070,578,176
2027101,176,578
2027232,578,176
2027256,176,578
2027392,578,176
2027451,176,578
2027454,176,578
2027467,176,578
2027517,658,699
2027670,106,85
2027687,85,106
2027688,106,85
2027981,596,703
2028134,90,91
2028158,90,91
2028207,85,106
2028216,91,90
2028336,176,578
2028336,106,85
2028353,85,106
2028770,505,474
2028800,106,85
2028851,91,90
2029059,85,106
2029300,702,637
2029446,637,702
2029477,49,3
2029512,703,596
2029541,229,205
2029573,474,505
2029594,505,474
2029612,90,91
2029640,194,294
2029688,294,194
2029701,294,194
2029722,106,85
2029729,90,91
2029764,294,194
2029866,194,294
2029917,474,505
2029954,702,637
2030121,294,194
2030220,91,90
2030264,637,702
2030276,628,116
2030426,205,229
2030493,485,358
2030506,485,166
2030522,116,628
2030561,709,33
2030793,85,106
2030816,702,637
2030853,578,176
2030889,166,485
2030912,33,709
2030918,505,474
2031001,578,176
2031030,176,578
2031047,485,166
2031069,578,176
2031229,136,137
2031237,136,137
2031248,136,137
2031326,351,541
2031456,3,49
2031499,49,3
2031534,3,49
2031569,176,578
2031614,172,640
2031621,301,37
2031640,176,578
2031650,37,301
2031706,301,37
2031719,301,37
2031747,37,301
2031792,578,176
2031836,179,812
2031861,221,52
2032223,176,578
2032256,578,176
2032330,640,172
2032346,709,33
2032367,709,33
2032434,176,578
2032583,166,485
2032650,172,640
2032658,172,640
2032706,640,172
2032756,172,640
2032779,640,172
2032808,33,709
2032859,596,474
2032877,301,37
2032896,172,640
2032911,645,155
2032913,289,752
2032943,640,172
2032994,578,176
2033001,172,640
2033061,155,645
2033076,640,172
2033193,176,578
2033265,37,301
2033479,645,155
2033500,279,617
2033534,505,474
2033536,596,474
2033591,23,51
2033617,172,640
2033696,640,172
2033709,155,645
2033729,20,21
2033744,617,279
2033788,21,20
2033826,20,21
2033861,474,596
2033877,474,505
2033953,21,20
2033982,533,804
2034063,95,598
2034107,51,23
2034211,804,533
2034336,640,172
2034363,106,85
2034384,23,51
2034385,533,804
2034393,90,91
2034435,91,90
2034483,598,95
2034530,804,533
2034536,90,91
2034548,533,804
2034563,91,90
2034569,85,106
2034614,804,533
2034667,485,166
2034815,645,155
2034823,622,39
2035165,176,578
2035174,95,598
2035200,578,176
2035224,176,578
2035246,578,176
2035270,176,578
2035288,172,640
2035443,640,172
2035669,578,176
2035692,176,578
2035722,578,176
2035755,474,639
2035869,172,640
2035875,176,578
2036052,474,639
2036061,578,176
2036196,640,172
2036234,166,485
2036303,505,474
2036351,474,505
2036383,578,176
2036550,23,51
2036615,51,23
2036649,95,598
2036727,268,249
2036745,598,95
2036886,106,85
2036918,85,106
2036947,85,106
2037072,176,578
2037109,505,474
2037117,578,176
2037238,176,578
2037288,578,176
2037321,176,578
2037337,474,505
2037370,106,85
2037395,85,106
2037560,301,37
2037584,37,301
2037592,106,85
2037607,301,37
2037620,85,106
2037758,106,85
2037928,301,37
2037975,37,301
2038039,85,106
2038772,166,485
2038799,85,106
2038818,48,49
2038839,106,85
2038855,85,106
2038855,481,388
2038864,85,106
2038865,49,48
2038887,106,85
2038890,388,481
2038900,48,49
2038914,106,85
2038929,85,106
2038980,481,388
2039076,114,376
2039107,376,114
2039134,376,114
2039148,376,114
2039151,114,376
2039152,376,114
2039164,376,114
2039185,114,376
2039288,13,12
2039328,12,13
2039342,13,12
2039358,13,12
2039371,12,13
2039388,12,13
2039406,13,12
2039562,114,376
2039598,376,114
2039665,301,37
2039694,37,301
2039738,172,640
2039882,106,85
2039948,85,106
2040050,106,85
2040081,85,106
2040092,85,106
2040273,106,85
2040317,85,106
2040339,85,106
2040509,640,172
2040563,376,114
2040584,376,114
2040710,172,640
2040943,656,179
2040960,37,301
2040974,179,656
2041091,218,382
2041349,578,176
2041627,176,578
2041730,578,176
2041909,176,578
2042064,578,176
2042121,176,578
2042222,578,176
2042367,218,100
2042368,640,172
2042414,176,578
2042433,172,640
2042458,640,172
2042738,91,90
2042892,96,780
2042955,97,333
2043089,780,96
2043095,639,474
2043122,474,639
2043418,96,780
2043509,311,326
2043803,96,780
2044036,766,244
2044437,485,166
2044442,244,766
